team_in_possession,ball_zone_x,ball_zone_y,mean_norm_hull,mean_dist_k,n_frames
Ukraine,1,5,57.53850833122982,15.780152633236932,12
Ukraine,2,0,50.597847529155786,13.899108477250937,10
Ukraine,2,1,66.5965747098071,12.651025440158023,23
Ukraine,2,2,52.52133788300487,13.531958824525164,36
Ukraine,2,3,50.13406504453927,14.508329613486803,15
Ukraine,2,4,45.51214986815112,12.580712207078891,15
Ukraine,2,5,53.88859441280578,12.305168844824548,27
Ukraine,2,6,50.3031618799858,13.298551599826636,12
Ukraine,3,0,67.57828514331204,13.587962673076646,15
Ukraine,3,1,55.1207557049855,10.75324515989696,15
Ukraine,3,2,59.256754364486554,10.859298254051962,28
Ukraine,3,3,49.720386296624234,11.96874269760428,27
Ukraine,3,4,58.220032269051536,11.987331590870928,12
Ukraine,3,5,50.59369095395801,12.52605771202288,20
Ukraine,3,6,52.39144309253311,9.23180416872033,11
Ukraine,4,0,62.604668307232366,12.736671522601313,12
Ukraine,4,1,60.85376630757826,10.750415230879582,17
Ukraine,4,2,57.42859217202867,10.47974554511576,28
Ukraine,4,3,52.6932223546035,10.934054938441014,22
Ukraine,4,4,52.164543342059396,12.268432647999576,22
Ukraine,4,5,54.9021854887069,11.727580351003711,28
Ukraine,4,6,59.605557760471065,11.653700424704754,22
Ukraine,4,7,62.927892910670444,11.422758620900487,12
Ukraine,5,0,77.15462245392304,10.475108092201,13
Ukraine,5,1,61.940416072137474,9.344207953428102,21
Ukraine,5,2,58.197874425008926,10.666443556764799,27
Ukraine,5,3,50.400083071628025,10.812097266518103,23
Ukraine,5,4,56.5273053402853,8.859782486485006,14
Ukraine,5,5,49.41636894730858,10.6968587325226,32
Ukraine,5,6,57.38143377032692,9.638132597597417,17
Ukraine,6,0,61.826358168125196,9.448468848903506,22
Ukraine,6,1,58.25007495212525,10.382717470473283,22
Ukraine,6,2,53.118351210589196,9.361258538545224,28
Ukraine,6,3,49.26617910429038,10.052540976232963,23
Ukraine,6,4,46.55580410146041,9.413243597010245,27
Ukraine,6,5,51.202024405109775,9.723228164712063,31
Ukraine,6,6,56.3311415222356,8.7251025239166,16
Ukraine,6,7,59.525591937163654,12.129225036078381,14
Ukraine,7,0,60.520621430505805,11.21416042182936,12
Ukraine,7,1,49.41452219047645,9.157128055429034,18
Ukraine,7,2,57.151259889908324,8.512246950235308,21
Ukraine,7,3,46.536115465089786,7.738034212295408,17
Ukraine,7,4,36.30763818684225,9.350300792770234,11
Ukraine,7,5,45.18755002795002,10.172664183584372,23
Ukraine,7,6,53.57057456486915,8.78978756974183,20
Ukraine,7,7,65.44515146576444,10.544977492614578,25
Ukraine,8,0,56.483329808156256,10.542428511526131,20
Ukraine,8,3,35.564155916162434,8.061697987018636,15
Ukraine,8,4,34.61357228548265,7.523741023065793,15
Ukraine,8,6,53.35801409471071,7.864116117849929,10
Ukraine,8,7,63.23346191373777,13.086814624218627,10
Ukraine,9,0,44.95133410144991,10.03536552033028,10
Ukraine,9,2,39.30452844462513,5.980824489223642,13
Ukraine,9,3,31.536804528342287,5.890867756416177,10
Ukraine,9,6,39.692851700198595,7.824248692728479,10
Ukraine,9,7,45.870813743988194,10.918015901786898,10
Ukraine,10,1,25.368401911467462,9.480667584226824,11
Ukraine,10,7,36.9646942672467,11.746617902498487,13
Ukraine,11,7,28.429072934190902,16.17536620799066,10
