player,team,primary_role,minutes_played,passes_total,passes_analysed,coverage_pct,gravity_hull_pct,gravity_proximity_pct,gravity_composite_pct,gravity_n,gravity_directional_m,gravity_directional_n,passes_op,lb_geom,lb_epv,lb_quality,epv_added_sum,epv_added_mean,defenders_bypassed_mean,between_lines_n,hull_penetration_n,pressure_resistance_n,lb_geom_pct,lb_epv_pct,lb_quality_pct,between_lines_pct,hull_exit_n,hull_exit_pct,hull_penetration_pct,pressure_resistance_pct,epv_penetration_mean,epv_penetration_sum,penetration_n,epv_inside_circ_mean,epv_inside_circ_sum,inside_circ_n,lb_geom_per90,lb_epv_per90,lb_quality_per90,epv_added_per90,epv_penetration_per90,epv_inside_circ_per90,penetration_per90,inside_circ_per90,between_lines_per90,successful_hull_exits_per90,successful_hull_penetrations_per90,macro_role
Andrei Florin Ratiu,Romania,Right Back,360,124,107,86.29032258064517,-11.96704288046401,-12.028700341553138,-11.997871611008572,55,-0.2630054713133977,67,65.0,3.0,4.0,2.0,0.4749817041666657,0.0073074108333333184,0.8461538461538461,11.0,54.0,2.0,4.615384615384616,6.153846153846154,3.076923076923077,16.923076923076923,11.0,45.45454545454545,7.4074074074074066,100.0,0.04456058463541665,0.3564846770833332,8.0,-0.0007025000000000201,-0.0035125000000001,5.0,0.75,1.0,0.5,0.11874542604166641,0.0891211692708333,-0.000878125000000025,2.0,1.25,2.75,1.25,1.0,FB
Callum McGregor,Scotland,Left Defensive Midfield,254,114,112,98.24561403508773,-1.6825905450109857,19.311866763348927,8.814638109168975,83,1.53630033038196,101,95.0,2.0,5.0,2.0,0.005754202916667478,6.05705570175524e-05,0.6526315789473685,26.0,69.0,0.0,2.1052631578947367,5.263157894736842,2.1052631578947367,27.368421052631582,26.0,69.23076923076923,2.898550724637681,,0.00491299999999995,0.0098259999999999,2.0,0.001661249999999981,0.013289999999999849,8.0,0.7086614173228346,1.7716535433070866,0.7086614173228346,0.002038890797244382,0.0034816535433070516,0.004709055118110183,0.7086614173228346,2.8346456692913384,9.21259842519685,6.377952755905512,0.7086614173228346,MID
Giorgi Chakvetadze,Georgia,Right Center Midfield,244,94,84,89.36170212765957,0.065111203627538,16.001529685204584,8.033320444416061,57,4.843071663560435,72,75.0,4.0,5.0,1.0,0.21430060533333223,0.0028573414044444296,1.04,36.0,39.0,5.0,5.333333333333334,6.666666666666667,1.3333333333333335,48.0,36.0,41.66666666666667,25.64102564102564,60.0,0.001487924242424212,0.016367166666666332,11.0,0.003696466666666627,0.055446999999999406,15.0,1.4754098360655739,1.8442622950819672,0.36885245901639346,0.07904530524590123,0.0060370696721310235,0.02045176229508175,4.057377049180328,5.532786885245901,13.278688524590164,5.532786885245901,3.6885245901639343,MID
Andraž Šporar,Slovenia,Right Center Forward,343,68,58,85.29411764705883,-18.99094756096973,20.48377960530035,0.7464160221653063,45,8.40793895065134,49,52.0,1.0,1.0,1.0,0.8284062773333319,0.01593088994871792,1.25,31.0,21.0,4.0,1.9230769230769231,1.9230769230769231,1.9230769230769231,59.61538461538461,31.0,41.935483870967744,9.523809523809524,75.0,0.12999298079999977,0.6499649039999988,5.0,-0.0015134242424242272,-0.016647666666666498,11.0,0.26239067055393583,0.26239067055393583,0.26239067055393583,0.2173660786005827,0.17054472699708426,-0.004368192419825029,1.3119533527696792,2.8862973760932946,8.13411078717201,3.4110787172011663,0.5247813411078717,FW
Silvan Widmer,Switzerland,Right Wing Back,292,127,108,85.03937007874016,1.5702381065121642,2.5012280738272974,2.035733090169732,98,1.6180261882265183,94,76.0,4.0,7.0,2.0,0.3315026774999998,0.004361877335526313,1.0,7.0,69.0,3.0,5.263157894736842,9.210526315789473,2.631578947368421,9.210526315789473,7.0,28.57142857142857,8.695652173913043,33.33333333333333,0.024199159750000022,0.2419915975000002,10.0,0.029267916666666602,0.058535833333333204,2.0,1.2328767123287672,2.1575342465753424,0.6164383561643836,0.10217548279109584,0.07458645128424664,0.018041866438356126,3.0821917808219177,0.6164383561643836,2.1575342465753424,0.6164383561643836,1.8493150684931505,FB
Marin Pongracic,Croatia,Left Center Back,188,125,95,76.0,-9.679536472867976,-18.801278867667243,-14.240407670267608,65,-2.6949317529524337,79,81.0,1.0,6.0,1.0,0.1004186666666664,0.0012397366255144,0.6049382716049383,3.0,78.0,0.0,1.2345679012345678,7.4074074074074066,1.2345679012345678,3.7037037037037033,3.0,66.66666666666666,14.102564102564102,,0.003480756410256361,0.0452498333333327,13.0,,,,0.4787234042553191,2.8723404255319145,0.4787234042553191,0.04807276595744668,0.021662154255318845,,6.223404255319149,,1.4361702127659572,0.9574468085106382,5.26595744680851,CB
Lorenzo Pellegrini,Italy,Left Wing,213,106,88,83.01886792452831,-2.460079922208757,20.480750404754403,9.010335241272822,75,4.260806530800337,75,77.0,3.0,9.0,2.0,0.5077067033333337,0.006593593549783555,1.2857142857142858,32.0,45.0,4.0,3.896103896103896,11.688311688311687,2.5974025974025974,41.55844155844156,32.0,65.625,13.333333333333334,100.0,0.014362222222222184,0.0861733333333331,6.0,0.0029898833333333397,0.0298988333333334,10.0,1.267605633802817,3.8028169014084505,0.8450704225352113,0.21452395915492972,0.0364112676056337,0.012633309859154956,2.535211267605634,4.225352112676056,13.52112676056338,8.873239436619718,2.535211267605634,WIDE
Jakub Moder,Poland,Left Center Midfield,191,117,109,93.16239316239316,-2.327170333404013,11.773658920347374,4.723244293471682,70,1.682094135537319,98,98.0,2.0,3.0,1.0,1.2320144798000003,0.012571576324489799,0.9897959183673469,43.0,55.0,3.0,2.0408163265306123,3.061224489795918,1.0204081632653061,43.87755102040816,43.0,46.51162790697674,18.181818181818183,66.66666666666666,0.015589514469696926,0.1714846591666662,11.0,0.00812425555555551,0.12186383333333264,15.0,0.9424083769633509,1.413612565445026,0.47120418848167545,0.5805303831518326,0.08080428965968564,0.05742274869109915,5.183246073298429,7.0680628272251305,20.26178010471204,9.424083769633508,4.712041884816754,MID
Grant Campbell Hanley,Scotland,Center Back,238,137,125,91.24087591240875,-14.199568848336394,-23.2973839345833,-18.74847639145984,79,-2.9804447692903984,108,100.0,1.0,6.0,0.0,0.5370911716666648,0.005370911716666648,0.57,5.0,95.0,3.0,1.0,6.0,0.0,5.0,5.0,40.0,10.526315789473683,66.66666666666666,0.02702822222222219,0.3243386666666663,12.0,0.010122611111110734,0.0303678333333322,3.0,0.37815126050420167,2.26890756302521,0.0,0.20310170357142784,0.12264907563025196,0.011483634453781083,4.53781512605042,1.134453781512605,1.8907563025210086,0.7563025210084033,3.781512605042017,CB
Ylber Ramadani,Albania,Right Defensive Midfield,271,108,97,89.81481481481481,2.604962614342337,14.845399635347052,8.725181124844694,63,4.118609758908922,94,86.0,3.0,2.0,2.0,0.1203544213833339,0.001399470016085278,0.7441860465116279,36.0,50.0,1.0,3.488372093023256,2.3255813953488373,2.3255813953488373,41.86046511627907,36.0,66.66666666666666,4.0,100.0,0.00179474999999995,0.0035894999999999,2.0,0.0012081666666666445,0.0108734999999998,9.0,0.9963099630996309,0.6642066420664207,0.6642066420664207,0.03997010304243561,0.0011920848708486752,0.003611125461254546,0.6642066420664207,2.988929889298893,11.955719557195572,7.9704797047970475,0.6642066420664207,MID
Fabian Rieder,Switzerland,Right Attacking Midfield,225,89,82,92.13483146067416,0.3947726260194241,10.259343369007349,5.3270579975133865,71,5.33223094114206,69,71.0,2.0,8.0,1.0,1.709534771999999,0.024077954535211252,1.323943661971831,37.0,34.0,3.0,2.8169014084507045,11.267605633802818,1.4084507042253522,52.112676056338024,37.0,56.75675675675676,5.88235294117647,100.0,0.0896953577777777,0.5381721466666662,6.0,0.00458788333333331,0.0458788333333331,10.0,0.8,3.2,0.4,0.6838139087999996,0.21526885866666648,0.01835153333333324,2.4000000000000004,4.0,14.8,8.4,0.8,CAM
Ivan Schranz,Slovakia,Right Wing,325,90,78,86.66666666666667,-16.061797014342382,20.764898815224004,2.351550900440811,69,3.020340395040188,68,68.0,4.0,4.0,1.0,0.6971450181333321,0.010252132619607824,1.4705882352941178,18.0,50.0,2.0,5.88235294117647,5.88235294117647,1.4705882352941175,26.47058823529412,18.0,55.55555555555556,32.0,50.0,0.00963547222222219,0.1734384999999994,18.0,0.0026628333333333,0.0026628333333333,1.0,1.1076923076923078,1.1076923076923078,0.27692307692307694,0.19305554348307657,0.04802912307692292,0.0007373999999999908,4.984615384615385,0.27692307692307694,4.984615384615385,2.769230769230769,4.430769230769231,WIDE
Philipp Lienhart,Austria,Left Center Back,214,129,103,79.84496124031007,-2.877544173429405,-21.31669166604683,-12.097117919738116,94,-5.680170759906786,88,89.0,2.0,17.0,2.0,-0.06960014666666657,-0.0007820241198501862,0.5393258426966292,6.0,83.0,2.0,2.247191011235955,19.101123595505616,2.247191011235955,6.741573033707865,6.0,66.66666666666666,10.843373493975903,100.0,0.0038097777777777444,0.0342879999999997,9.0,0.00357458333333335,0.0071491666666667,2.0,0.8411214953271028,7.149532710280373,0.8411214953271028,-0.02927108971962613,0.014420186915887725,0.003006658878504687,3.7850467289719623,0.8411214953271028,2.5233644859813085,1.6822429906542056,3.7850467289719623,CB
Andrej Kramarić,Croatia,Left Wing,241,90,79,87.77777777777777,-4.109197617331087,19.9942229004963,7.942512641582608,60,2.669352169686734,64,76.0,9.0,3.0,3.0,1.0106250100000012,0.013297697500000016,1.6578947368421053,35.0,41.0,7.0,11.842105263157894,3.9473684210526314,3.9473684210526314,46.05263157894737,35.0,65.71428571428571,0.0,42.857142857142854,0.04007016666666665,0.0801403333333333,2.0,0.04296198148148146,0.38665783333333315,9.0,3.3609958506224067,1.120331950207469,1.120331950207469,0.3774118294605813,0.029927925311203307,0.14439504149377586,0.7468879668049793,3.3609958506224067,13.070539419087138,8.589211618257261,0.0,WIDE
Federico Dimarco,Italy,Left Back,230,123,77,62.60162601626016,4.033879014261276,-7.020161829637841,-1.493141407688282,45,-0.3524212099634789,46,62.0,1.0,7.0,1.0,0.7907603333333336,0.012754198924731187,0.8548387096774194,6.0,56.0,1.0,1.6129032258064515,11.29032258064516,1.6129032258064515,9.67741935483871,6.0,66.66666666666666,7.142857142857142,100.0,0.09107352777777766,0.546441166666666,6.0,0.0011191666666666,0.0011191666666666,1.0,0.391304347826087,2.739130434782609,0.391304347826087,0.30942795652173927,0.21382480434782583,0.0004379347826086695,2.3478260869565215,0.391304347826087,2.3478260869565215,1.565217391304348,1.565217391304348,FB
Marius Mihai Marin,Romania,Center Defensive Midfield,303,102,90,88.23529411764706,10.410522159995216,15.20347005475984,12.806996107377527,54,2.26513072086644,75,68.0,3.0,6.0,2.0,0.37964101000000017,0.005582956029411767,1.161764705882353,25.0,43.0,0.0,4.411764705882353,8.823529411764707,2.941176470588235,36.76470588235294,25.0,56.00000000000001,2.3255813953488373,,0.0099436666666666,0.0099436666666666,1.0,0.003326791666666625,0.026614333333333,8.0,0.8910891089108911,1.7821782178217822,0.594059405940594,0.11276465643564361,0.0029535643564356237,0.007905247524752376,0.297029702970297,2.376237623762376,7.425742574257425,4.158415841584159,0.297029702970297,MID
Martín Zubimendi Ibáñez,Spain,Right Defensive Midfield,143,117,108,92.3076923076923,1.215617939804933,11.54707565289628,6.381346796350606,108,1.9171353195769285,92,99.0,3.0,13.0,3.0,0.4432493333333336,0.004477265993265996,1.0303030303030303,37.0,62.0,1.0,3.0303030303030303,13.131313131313133,3.0303030303030303,37.37373737373738,37.0,64.86486486486487,17.741935483870968,0.0,0.0051543787878787365,0.0566981666666661,11.0,0.003918742424242391,0.0431061666666663,11.0,1.8881118881118881,8.181818181818182,1.8881118881118881,0.27896811188811205,0.035684160839160484,0.027129755244755013,6.923076923076923,6.923076923076923,23.286713286713287,15.104895104895105,6.923076923076923,MID
Tomáš Holeš,Czech Republic,Right Center Back,271,115,101,87.82608695652175,6.793914244832758,-49.03612052609883,-21.121103140633043,40,-5.095518584176578,73,78.0,4.0,20.0,4.0,0.9818293406499984,0.012587555649358954,1.0256410256410255,3.0,75.0,0.0,5.128205128205128,25.64102564102564,5.128205128205128,3.8461538461538463,3.0,33.33333333333333,14.666666666666666,,0.026307392857142835,0.3683034999999997,14.0,0.0013916666666666,0.0027833333333332,2.0,1.3284132841328413,6.642066420664206,1.3284132841328413,0.3260687847177116,0.12231481549815487,0.0009243542435423911,4.649446494464945,0.6642066420664207,0.9963099630996309,0.33210332103321033,3.6531365313653135,CB
Erik Janža,Slovenia,Left Back,269,116,100,86.20689655172413,4.926993961818096,-32.8767317823637,-13.974868910272802,41,-2.167440765013457,78,70.0,3.0,9.0,2.0,1.0242562875999992,0.014632232679999989,1.1857142857142857,2.0,68.0,2.0,4.285714285714286,12.857142857142856,2.857142857142857,2.857142857142857,2.0,50.0,10.294117647058822,0.0,0.03809676190476187,0.2666773333333331,7.0,,,,1.003717472118959,3.011152416356877,0.6691449814126393,0.34268797726394024,0.08922289962825271,,2.342007434944238,,0.6691449814126393,0.33457249070631967,2.342007434944238,FB
Guram Kashia,Georgia,Center Back,369,118,100,84.7457627118644,0.2178302950853264,-37.97556666332358,-18.87886818411913,71,0.0105326055444409,78,81.0,3.0,14.0,2.0,0.2023227183333317,0.0024978113374485396,0.6666666666666666,10.0,71.0,0.0,3.7037037037037033,17.28395061728395,2.4691358024691357,12.345679012345679,10.0,30.0,8.450704225352112,,0.008385833333333271,0.058700833333332904,7.0,0.00034208333333334993,0.0006841666666666999,2.0,0.7317073170731708,3.4146341463414633,0.4878048780487805,0.04934700447154432,0.014317276422764123,0.00016686991869919508,1.7073170731707317,0.4878048780487805,2.4390243902439024,0.7317073170731708,1.4634146341463417,CB
Lovro Majer,Croatia,Right Wing,152,101,80,79.20792079207921,-0.7597274314024849,17.731850297813565,8.48606143320554,73,2.5475296598923327,71,77.0,3.0,9.0,2.0,0.546956797083334,0.007103335027056286,1.0909090909090908,37.0,40.0,4.0,3.896103896103896,11.688311688311687,2.5974025974025974,48.05194805194805,37.0,43.24324324324324,7.5,50.0,0.0079226018055555,0.023767805416666503,3.0,0.009467603174603156,0.19881966666666628,21.0,1.776315789473684,5.328947368421052,1.1842105263157894,0.3238559982730267,0.014073042680920954,0.11772217105263136,1.776315789473684,12.434210526315791,21.907894736842106,9.473684210526315,1.776315789473684,WIDE
Nicola Zalewski,Poland,Left Wing Back,250,101,78,77.22772277227723,-4.039051507747983,-1.2553963334924272,-2.647223920620205,60,0.9710718432470328,68,70.0,3.0,12.0,2.0,1.0904454983333343,0.015577792833333347,1.2,10.0,60.0,3.0,4.285714285714286,17.142857142857142,2.857142857142857,14.285714285714285,10.0,10.0,13.333333333333334,66.66666666666666,0.04933215476190479,0.6906501666666671,14.0,0.0009723611111110833,0.0058341666666665,6.0,1.08,4.32,0.72,0.3925603794000003,0.24863406000000016,0.00210029999999994,5.04,2.16,3.6,0.36,2.88,FB
Jack Hendry,Scotland,Right Center Back,280,128,116,90.625,0.8135961263482374,-15.286552876423746,-7.236478375037755,63,-3.2616694941444453,95,89.0,4.0,16.0,4.0,0.6116848424999988,0.006872863398876391,0.9101123595505618,2.0,87.0,1.0,4.49438202247191,17.97752808988764,4.49438202247191,2.247191011235955,2.0,50.0,5.747126436781609,0.0,0.002631142857142786,0.0184179999999995,7.0,0.0040429999999999,0.0040429999999999,1.0,1.2857142857142856,5.142857142857142,1.2857142857142856,0.19661298508928532,0.005920071428571268,0.0012995357142856821,2.25,0.3214285714285714,0.6428571428571428,0.3214285714285714,1.607142857142857,CB
Vanja Drkušić,Slovenia,Right Center Back,378,102,91,89.2156862745098,-9.732987436474868,-48.03466279009831,-28.883825113286584,54,-3.145220661855362,68,74.0,4.0,11.0,4.0,0.42807721958333284,0.00578482729166666,0.8648648648648649,4.0,70.0,3.0,5.405405405405405,14.864864864864865,5.405405405405405,5.405405405405405,4.0,50.0,4.285714285714286,66.66666666666666,0.00554803333333328,0.0277401666666664,5.0,0.0709621666666667,0.1419243333333334,2.0,0.9523809523809523,2.619047619047619,0.9523809523809523,0.10192314751984115,0.006604801587301524,0.03379150793650795,1.1904761904761905,0.47619047619047616,0.9523809523809523,0.47619047619047616,0.7142857142857142,CB
Philipp Mwene,Austria,Left Back,194,109,88,80.73394495412845,-3.38396218585898,-10.939027939962724,-7.161495062910852,75,-1.924576967154572,78,69.0,3.0,12.0,3.0,0.6043745000000004,0.008759050724637686,1.0434782608695652,4.0,65.0,1.0,4.3478260869565215,17.391304347826086,4.3478260869565215,5.797101449275362,4.0,75.0,10.76923076923077,100.0,0.006617870370370322,0.0595608333333329,9.0,0.0013743333333333,0.0013743333333333,1.0,1.3917525773195876,5.56701030927835,1.3917525773195876,0.28037992268041256,0.027631314432989485,0.0006375773195876134,4.175257731958763,0.4639175257731959,1.8556701030927836,1.3917525773195876,3.2474226804123707,FB
Maximilian Wöber,Austria,Left Center Back,182,120,106,88.33333333333333,-0.6682567302195319,-36.73481258918972,-18.701534659704624,89,-4.389381040643651,100,90.0,3.0,17.0,3.0,0.848334596216664,0.009425939957962932,0.6333333333333333,6.0,84.0,1.0,3.3333333333333335,18.88888888888889,3.3333333333333335,6.666666666666667,6.0,33.33333333333333,13.095238095238097,100.0,0.0209015256410256,0.2717198333333328,13.0,0.02417816666666663,0.07253449999999989,3.0,1.4835164835164836,8.406593406593407,1.4835164835164836,0.4195061190082405,0.1343669505494503,0.03586870879120874,6.428571428571428,1.4835164835164836,2.967032967032967,0.989010989010989,5.43956043956044,CB
Radu Drăgușin,Romania,Right Center Back,362,111,91,81.98198198198197,3.246458863700376,-17.114333064820617,-6.9339371005601205,52,-0.7675424697109562,74,70.0,2.0,6.0,1.0,0.2058893862499985,0.00294127694642855,0.7,7.0,63.0,0.0,2.857142857142857,8.571428571428571,1.4285714285714286,10.0,7.0,42.857142857142854,3.1746031746031744,,0.002926388888888833,0.0087791666666665,3.0,0.0006892777777777332,0.0020678333333332,3.0,0.49723756906077343,1.4917127071823204,0.24861878453038672,0.051187968957181945,0.002182665745856312,0.0005141022099447182,0.7458563535911602,0.7458563535911602,1.740331491712707,0.7458563535911602,0.49723756906077343,CB
Andrew Robertson,Scotland,Left Wing Back,267,121,104,85.9504132231405,-2.9965199914419807,-9.57951573778554,-6.28801786461376,48,-1.015795579129947,90,71.0,5.0,9.0,2.0,1.020983862666666,0.01438005440375586,1.2112676056338028,8.0,63.0,2.0,7.042253521126761,12.676056338028168,2.8169014084507045,11.267605633802818,8.0,37.5,6.349206349206349,0.0,0.03633907626666662,0.3633907626666662,10.0,0.00364890956666665,0.0145956382666666,4.0,1.6853932584269664,3.033707865168539,0.6741573033707865,0.3441518638202245,0.12249126831460658,0.0049198780674157075,3.370786516853933,1.348314606741573,2.696629213483146,1.0112359550561798,1.348314606741573,FB
Billy Gilmour,Scotland,Right Defensive Midfield,184,109,106,97.24770642201835,-8.599708362094534,16.741011264711094,4.070651451308281,74,1.6810624600903674,87,93.0,5.0,9.0,3.0,0.14232127670000147,0.0015303363086021664,1.021505376344086,34.0,59.0,1.0,5.376344086021505,9.67741935483871,3.225806451612903,36.55913978494624,34.0,52.94117647058824,13.559322033898304,100.0,0.011158516666666621,0.11158516666666621,10.0,0.002707402777777767,0.0324888333333332,12.0,2.4456521739130435,4.4021739130434785,1.467391304347826,0.06961366795108767,0.05457970108695629,0.01589127717391298,4.891304347826087,5.869565217391304,16.630434782608695,8.804347826086957,3.9130434782608696,MID
Bryan Cristante,Italy,Left Center Midfield,140,115,108,93.91304347826087,-0.3346966533584578,13.419615851285696,6.542459598963621,105,2.3457889089143453,99,101.0,4.0,8.0,2.0,0.8042993487499999,0.00796335988861386,1.0,40.0,61.0,1.0,3.9603960396039604,7.920792079207921,1.9801980198019802,39.603960396039604,40.0,67.5,14.754098360655737,100.0,0.006030708333333283,0.07236849999999939,12.0,0.006008962962962922,0.0540806666666663,9.0,2.571428571428571,5.142857142857142,1.2857142857142856,0.5170495813392856,0.04652260714285675,0.03476614285714262,7.714285714285714,5.785714285714285,25.71428571428571,17.357142857142858,5.785714285714285,MID
Leroy Sané,Germany,Right Wing,211,68,62,91.17647058823528,-1.3033764778099777,15.73863247604852,7.217627999119271,58,1.607002455360014,49,57.0,6.0,5.0,3.0,0.2264881839000012,0.003973476910526337,1.1403508771929824,17.0,40.0,4.0,10.526315789473683,8.771929824561402,5.263157894736842,29.82456140350877,17.0,58.82352941176471,15.0,50.0,0.017175687499999974,0.1374054999999998,8.0,0.019447571428571474,0.1361330000000003,7.0,2.559241706161137,2.132701421800948,1.2796208530805686,0.09660633436492941,0.05860898104265394,0.05806620853080582,3.4123222748815167,2.9857819905213274,7.251184834123222,4.265402843601896,2.559241706161137,WIDE
Tomáš Souček,Czech Republic,Center Defensive Midfield,282,88,79,89.77272727272727,-4.542422038738913,21.52567321691568,8.491625589088382,39,4.282928104373124,62,67.0,7.0,12.0,6.0,1.0764926199166658,0.01606705402860695,1.4179104477611941,34.0,33.0,6.0,10.44776119402985,17.91044776119403,8.955223880597014,50.74626865671642,34.0,67.64705882352942,15.151515151515152,50.0,0.04435396784722217,0.266123807083333,6.0,0.013704833333333286,0.095933833333333,7.0,2.2340425531914896,3.829787234042553,1.9148936170212765,0.3435614744414891,0.08493312992021265,0.030617180851063724,1.9148936170212765,2.2340425531914896,10.851063829787233,7.340425531914894,1.595744680851064,MID
Dennis Man,Romania,Right Midfield,271,80,70,87.5,-4.111355129788227,4.785672196842813,0.3371585335272926,30,1.264979856973609,48,63.0,7.0,8.0,2.0,2.1292635495999983,0.0337978341206349,1.8412698412698412,11.0,52.0,4.0,11.11111111111111,12.698412698412698,3.1746031746031744,17.46031746031746,11.0,36.36363636363637,15.384615384615385,0.0,0.04656880208333333,0.7451008333333333,16.0,0.00616453333333332,0.0308226666666666,5.0,2.3247232472324724,2.6568265682656826,0.6642066420664207,0.7071354961771212,0.24745046125461256,0.01023630996309961,5.313653136531365,1.6605166051660516,3.6531365313653135,1.3284132841328413,2.6568265682656826,WIDE
Eduardo Camavinga,France,Left Center Midfield,177,88,85,96.5909090909091,-2.490414092042634,10.297557268125468,3.903571588041417,84,0.9610321410784896,77,78.0,3.0,14.0,2.0,0.6139793654666648,0.007871530326495702,1.0769230769230769,29.0,49.0,2.0,3.8461538461538463,17.94871794871795,2.564102564102564,37.17948717948718,29.0,62.06896551724138,16.3265306122449,50.0,0.020458937499999937,0.1636714999999995,8.0,0.0095924259259259,0.0863318333333331,9.0,1.5254237288135593,7.118644067796611,1.0169491525423728,0.31219289769491426,0.08322279661016924,0.04389754237288124,4.067796610169491,4.576271186440678,14.745762711864407,9.152542372881356,4.067796610169491,MID
Youri Tielemans,Belgium,Right Defensive Midfield,154,117,109,93.16239316239316,-3.376713659980339,12.16622817257551,4.394757256297584,105,1.3116632501149348,98,94.0,6.0,16.0,6.0,1.1836798793333336,0.012592339141843975,1.202127659574468,39.0,55.0,3.0,6.382978723404255,17.02127659574468,6.382978723404255,41.48936170212766,39.0,71.7948717948718,9.090909090909092,66.66666666666666,0.058852970571428624,0.41197079400000036,7.0,0.004441354166666642,0.03553083333333314,8.0,3.5064935064935066,9.350649350649352,3.5064935064935066,0.6917609684415587,0.24076215233766254,0.02076477272727261,4.090909090909091,4.675324675324676,22.79220779220779,16.363636363636363,2.922077922077922,MID
Yannick Ferreira Carrasco,Belgium,Left Wing,217,95,84,88.42105263157895,-9.386983743290552,0.6437689087061629,-4.371607417292194,76,-0.6903234161097196,71,76.0,2.0,6.0,2.0,0.6030681306666665,0.007935106982456138,0.9473684210526315,12.0,64.0,2.0,2.631578947368421,7.894736842105263,2.631578947368421,15.789473684210526,12.0,50.0,12.5,50.0,0.031564757575757565,0.34721233333333323,11.0,0.0068586388888889,0.0411518333333334,6.0,0.8294930875576036,2.4884792626728114,0.8294930875576036,0.2501204228571428,0.14400511520737322,0.01706758064516132,4.56221198156682,2.4884792626728114,4.976958525345623,2.4884792626728114,3.3179723502304146,FB
Anthony Ralston,Scotland,Right Wing Back,262,92,81,88.04347826086956,-18.637736284898143,-10.866663060234355,-14.752199672566247,15,0.6282015844476834,57,70.0,6.0,7.0,3.0,1.143683726433331,0.016338338949047588,1.3142857142857143,10.0,60.0,2.0,8.571428571428571,10.0,4.285714285714286,14.285714285714285,10.0,30.0,26.666666666666668,100.0,0.02437935219999994,0.4875870439999988,20.0,0.0021778333333333,0.0043556666666666,2.0,2.0610687022900764,2.404580152671756,1.0305343511450382,0.39286845564503736,0.16749173267175532,0.0014962213740457786,6.870229007633588,0.6870229007633587,3.435114503816794,1.0305343511450382,5.49618320610687,FB
Marko Arnautović,Austria,Center Forward,283,56,46,82.14285714285714,-17.135784873705024,29.86016688649546,6.362191006395216,41,8.037998861715225,35,40.0,3.0,4.0,1.0,0.7076767086666669,0.017691917716666672,1.575,28.0,12.0,2.0,7.5,10.0,2.5,70.0,28.0,42.857142857142854,8.333333333333332,50.0,0.16870100000000016,0.3374020000000003,2.0,-0.001165833333333325,-0.013989999999999898,12.0,0.9540636042402828,1.2720848056537102,0.31802120141342755,0.22505619710247354,0.10730098939929339,-0.0044491166077738195,0.6360424028268551,3.816254416961131,8.904593639575971,3.816254416961131,0.31802120141342755,FW
İsmail Yüksek,Turkey,Right Defensive Midfield,152,99,83,83.83838383838383,-3.0738498685218225,8.3597286835098,2.6429394074939885,82,2.2925270665726467,69,71.0,1.0,10.0,0.0,0.1908575359999992,0.0026881343098591436,0.8873239436619719,26.0,45.0,1.0,1.4084507042253522,14.084507042253522,0.0,36.61971830985916,26.0,73.07692307692307,11.11111111111111,0.0,0.00346639999999996,0.0173319999999998,5.0,0.001995761904761857,0.013970333333333,7.0,0.5921052631578947,5.921052631578947,0.0,0.1130077515789469,0.010262368421052513,0.008271907894736644,2.9605263157894735,4.144736842105263,15.394736842105264,11.25,2.9605263157894735,MID
Aleksandar Mitrović,Serbia,Center Forward,245,51,48,94.11764705882352,-10.566486127347384,33.48134760081168,11.457430736732148,40,6.033750830257703,43,41.0,1.0,3.0,0.0,0.3654814999999995,0.008914182926829257,1.2682926829268293,32.0,9.0,4.0,2.4390243902439024,7.317073170731707,0.0,78.04878048780488,32.0,46.875,22.22222222222222,75.0,0.007261583333333328,0.014523166666666656,2.0,0.024347777777777715,0.29217333333333256,12.0,0.3673469387755102,1.1020408163265305,0.0,0.13425851020408147,0.0053350408163265264,0.10732897959183646,0.7346938775510204,4.408163265306122,11.755102040816327,5.5102040816326525,0.7346938775510204,FW
Anzor Mekvabishvili,Georgia,Center Defensive Midfield,188,88,76,86.36363636363636,-2.7348026181846663,15.686187195704722,6.475692288760028,60,3.094115661727733,60,75.0,4.0,5.0,4.0,0.37838025480000065,0.005045070064000009,0.96,31.0,44.0,2.0,5.333333333333334,6.666666666666667,5.333333333333334,41.333333333333336,31.0,48.38709677419355,13.636363636363635,100.0,0.002232777777777717,0.0133966666666663,6.0,0.0059416153846153594,0.07724099999999967,13.0,1.9148936170212765,2.393617021276596,1.9148936170212765,0.18113948368085137,0.00641329787234025,0.03697707446808495,2.8723404255319145,6.223404255319149,14.840425531914892,7.180851063829787,2.8723404255319145,MID
Marcus Thuram,France,Center Forward,258,55,47,85.45454545454545,-8.423570761551247,30.83314351476287,11.204786376605812,44,6.330270737728646,36,44.0,2.0,5.0,2.0,0.3215091666666674,0.007307026515151532,1.1818181818181819,30.0,14.0,8.0,4.545454545454546,11.363636363636363,4.545454545454546,68.18181818181817,30.0,40.0,14.285714285714285,50.0,-0.0011330000000000335,-0.0033990000000001003,3.0,0.012596714285714372,0.1763540000000012,14.0,0.6976744186046512,1.744186046511628,0.6976744186046512,0.11215436046511654,-0.0011856976744186397,0.06151883720930274,1.0465116279069768,4.883720930232558,10.465116279069766,4.186046511627907,0.6976744186046512,FW
